id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1638995,"Stylish, Sophisticated Apartment with Shaded Patio",8702985,Clarence,Toronto,Trinity-Bellwoods,43.65378,-79.4152,Entire home/apt,218,28,126,23-08-2023,1.29,10,312
1646214,"2BR+Pullout, Sleeps 6, 1BA, Parking - Downtown Gem",8736297,Anju,North York,Niagara,43.64243,-79.40354,Entire home/apt,155,90,82,20-01-2020,0.75,1,224
1651958,renovated cozy bachelor downtown Toronto,6044009,Fabricio,Toronto,North St.James Town,43.66823,-79.37906,Entire home/apt,206,3,164,04-06-2024,1.34,1,63
1652086,Deluxe King Room with En-Suite Bathroom,8569918,Sharon,Toronto,Yonge-Eglinton,43.70575,-79.40568,Private room,249,28,14,05-06-2024,0.11,36,336
1652220,Queen Room (shared bathroom),8569918,Sharon,Toronto,Yonge-Eglinton,43.70583,-79.4054,Private room,129,28,25,15-05-2024,0.19,36,86
1673003,lovely 2 +1 bdrm home +  garage in  midtown,8856331,Veronique,York,Lawrence Park North,43.73051,-79.40644,Entire home/apt,279,14,26,07-06-2024,0.2,1,265
1695186,Kaleidoscope - Executive Luxury Condo,5988339,Toronto Luxury Suites,Toronto,Annex,43.67197,-79.38791,Entire home/apt,277,30,0,,,49,317
1695655,Quixotic - Luxury Executive Condo,5988339,Toronto Luxury Suites,Toronto,Annex,43.67197,-79.38791,Entire home/apt,208,30,0,,,49,363
1722517,The best spot for a night. Women guest only,8859994,Em,Toronto,Moss Park,43.65514,-79.3732,Private room,55,28,194,06-04-2024,1.49,2,254
1732392,2 bedrooms basement apartment,9127235,Mrs Raphael,Toronto,Bendale,43.75786,-79.26175,Entire home/apt,90,30,81,02-07-2019,0.64,1,192
1762021,Great House on Palmerston Blvd in downtown Toronto,44259,Susan,North York,Palmerston-Little Italy,43.66069,-79.41096,Entire home/apt,882,3,149,27-05-2024,1.25,1,33
1779167,Spacious downtown condo,9341346,Przemek,Toronto,Waterfront Communities-The Island,43.64329,-79.38219,Entire home/apt,146,90,5,21-12-2018,0.07,1,283
1785285,"Luxurious bath / Cosy, quiet room",8267190,Mable,Toronto,Annex,43.67013,-79.41524,Private room,59,28,49,20-03-2024,0.38,2,306
1820689,Spectacular Yorkville Condo,9532580,Santorini Sky,Toronto,Annex,43.67143,-79.3912,Entire home/apt,249,60,60,12-07-2021,0.48,1,308
1825630,Stylish & Quiet Studio Loft with with balcony,6845507,Leslie,York,South Riverdale,43.6575,-79.35325,Entire home/apt,79,120,14,01-01-2024,0.11,1,135
1844121,Amazing Bed & Breakfast Downtown,8952336,Caroline,Toronto,Bay Street Corridor,43.66773,-79.38835,Private room,153,28,222,28-04-2024,1.79,1,365
1856109,Beautiful and Cozy Home for Rental,1989442,Pellumb,Toronto,Englemount-Lawrence,43.71718,-79.44104,Private room,85,1,597,26-05-2024,4.65,1,40
1876510,Suite in the Beaches,9773888,Zilla,Toronto,The Beaches,43.66820381,-79.30649601,Entire home/apt,170,3,9,25-05-2024,3.29,1,73
1886850,Private Roncesvalles coach house,9612740,Donna,North York,Roncesvalles,43.64257,-79.44587,Entire home/apt,150,2,255,02-06-2024,2,1,31
1912746,U5 New Modern Bachelor Downtown Apt,9923100,Ed,Toronto,Annex,43.66586,-79.40997,Entire home/apt,74,29,72,05-05-2024,0.56,15,218
1920804,FURNISHED MASTER BEDROOM/PRIVATE WC,9956811,Erica,Toronto,Mount Dennis,43.68936,-79.49823,Private room,151,30,2,13-08-2017,0.02,10,365
1931961,Studio 3rd Floor Annex House Toronto,3496109,J,Toronto,University,43.66565,-79.408,Entire home/apt,73,28,11,17-08-2023,0.09,1,310
1937092,Trinity-Bellwoods Apartment!,5099605,Catherine,Toronto,Trinity-Bellwoods,43.65363,-79.41484,Entire home/apt,100,28,54,10-11-2023,0.44,1,283
1945120,"Warmth, Privacy, Coffee + Best Area",10061029,Gg,Toronto,Little Portugal,43.64656,-79.42425,Private room,57,28,95,07-05-2017,0.74,2,42
1986934,Priv room/priv bath in ❤️ Tdot,10249063,Adila,Toronto,Waterfront Communities-The Island,43.64038,-79.3997,Private room,125,30,247,13-12-2023,2.58,1,160
2045208,Cozy Condo near CN Tower - downtown,4356799,Thomas,North York,Waterfront Communities-The Island,43.64342,-79.39031,Entire home/apt,145,28,65,08-10-2022,0.51,10,153
2061445,Upper Beach House Overlooking Park with Parking,9116432,Christian,Toronto,East End-Danforth,43.68004,-79.30925,Entire home/apt,370,1,70,19-11-2023,0.64,1,136
2124858,"Rm Queen Bed. Qn St 1 min, Beach 5 min. park free",6884061,Roberta,Toronto,The Beaches,43.67372,-79.28786,Private room,92,1,69,30-05-2024,0.56,1,299
2126181,"The Yoga House,  Yoga, Thai Massage",10845253,Celeste,Toronto,Woodbine Corridor,43.682,-79.31549,Private room,180,28,9,14-09-2016,0.07,1,365
2140635,One Bedroom Condo  - 6 mths contract,195095,Urbano,Toronto,North St.James Town,43.67097,-79.3792,Entire home/apt,170,90,3,29-05-2016,0.02,11,283
2165395,Bright & fun eco-home in great neighbourhood,11048824,Jen,Toronto,Little Portugal,43.64553,-79.43329,Entire home/apt,115,21,20,26-08-2023,0.17,1,157
2171366,A spectacular and authentic loft!,11076856,Joanne,Toronto,Dovercourt-Wallace Emerson-Junction,43.66564979,-79.42668921,Entire home/apt,277,1,74,03-06-2024,0.6,2,293
2207257,Bright Cheery Home Steps to Boardwalk,11259817,Pamela,Toronto,The Beaches,43.66904595,-79.3050018,Entire home/apt,238,28,23,14-08-2017,0.18,1,283
2217230,ZEN LOFT IN HEART OF TRINITY BELLWOODS,2748348,Greg,Etobicoke,Trinity-Bellwoods,43.64563,-79.41845,Entire home/apt,129,28,10,07-11-2021,0.09,1,184
2226745,Huge 1225 sq/f Luxury Leslieville Loft,11363304,Craig,North York,South Riverdale,43.66199,-79.34036,Entire home/apt,125,28,1,01-04-2023,0.07,1,328
2267889,"Bright, Airy Two Bedrooms With Parking",5927200,Genevieve,Toronto,Oakridge,43.696644,-79.27215356,Entire home/apt,127,1,575,24-05-2024,5.2,1,105
2269269,Nice Home In the Stockyards,3279120,David,Toronto,Rockcliffe-Smythe,43.6699749,-79.4902822,Entire home/apt,155,5,1,05-05-2023,0.07,1,77
2274060,1 BR-Close to DonMills & Eglinton 204,1854872,Nadarajah,Toronto,Flemingdon Park,43.71951,-79.3356,Private room,30,28,37,30-04-2024,0.31,5,284
2296506,Fully Furnished Downtown Condo - stunning Lakeview,11729337,Ramy,Toronto,Waterfront Communities-The Island,43.64168,-79.38025,Entire home/apt,129,28,62,13-03-2024,0.5,2,145
2316147,Spacious Yorkville 2 BR 2 Bath - see YouTube vid!,7828359,Karma,Toronto,Rosedale-Moore Park,43.67209,-79.384,Entire home/apt,228,1,51,24-05-2024,0.42,2,290
2319682,AUTHENTIC FEATHER FACTORY HARD LOFT!!!,5153529,Adrian,Toronto,Roncesvalles,43.6521917,-79.45062577,Entire home/apt,210,2,239,04-02-2024,1.93,2,281
2320893,Holistic Paradise in the Sky! Sauna Zen Den,10796912,D,Toronto,Bay Street Corridor,43.6677,-79.39361,Entire home/apt,160,28,30,12-08-2017,0.24,1,365
2329180,"Private Bdrm - Shared 2 BdRm, on Yonge Subway Line",11897371,Frank,Toronto,Church-Yonge Corridor,43.66521,-79.38219,Private room,83,28,47,17-03-2024,0.46,1,43
2333145,Toronto Waterfront Luxury Suite,11917344,Maria,Toronto,Waterfront Communities-The Island,43.63682,-79.38126,Entire home/apt,125,180,0,,,1,229
2336683,North Toronto near Sheppard West Subway,11933948,Marlene,Toronto,Clanton Park,43.74895,-79.45489,Entire home/apt,109,28,20,05-03-2024,0.22,1,179
2356555,Kashaneh at LuxuryTwo Bedroom Meridian Building,12033867,Kashaneh,Toronto,Willowdale West,43.77881,-79.41803,Entire home/apt,259,28,67,28-11-2021,0.54,16,365
2380048,Toronto - Rosedale Furnished Flat,864492,George,Toronto,Rosedale-Moore Park,43.67769,-79.3684,Entire home/apt,185,12,10,10-07-2023,0.08,1,42
2435178,2Bd/2Bth*Pool/Sauna/Gym*Parking*at Kipling Subway*,1553458,Jay,Toronto,Islington-City Centre West,43.63811,-79.5372,Entire home/apt,196,28,8,12-09-2022,0.07,1,359
2447970,Traveler's Home - Downtown,4420576,Vicky,Toronto,Cabbagetown-South St.James Town,43.66766,-79.3709,Private room,66,28,100,04-04-2024,0.82,2,179
2474185,Village Landing,1862894,Daniel,Toronto,Church-Yonge Corridor,43.66423097,-79.38212367,Private room,145,1,3,10-06-2024,3,1,157
2483875,Our pied-a-terre.  Walk Anywhere!,12621649,Paul Anthony,Toronto,Kensington-Chinatown,43.65411,-79.39338,Entire home/apt,75,28,15,29-07-2022,0.14,1,62
2494635,"Large, ideal location, Toronto house,  furnished",12767936,Dylan,Toronto,Playter Estates-Danforth,43.68142,-79.35513,Entire home/apt,246,28,12,03-01-2024,0.1,1,84
2516271,2+den bedrooms downtown Toronto University,12028383,Maria,North York,Bay Street Corridor,43.66287,-79.38595,Entire home/apt,255,7,172,25-05-2024,1.42,2,198
2524564,❤️ Finch Executive Basement Tiny Room with Window ❤️,32044025,Toronto,Toronto,Bayview Woods-Steeles,43.79234,-79.37217,Private room,60,30,17,03-11-2023,0.16,15,365
2531934,Penthouse Loft - CN Tower/Lake View,12966791,Sic,Toronto,Niagara,43.63676,-79.4011,Entire home/apt,598,28,35,05-10-2023,0.28,1,363
2536696,JUNIOR MASTER BEDROOM /PRIVATE WC,9956811,Erica,Toronto,Mount Dennis,43.68968,-79.49789,Private room,151,30,5,02-07-2017,0.04,10,365
2571251,Private Rooms w/t Shared Kitchen Bathrooms Laundry,13165498,Albena,Toronto,Bayview Village,43.76667,-79.37645,Private room,45,28,18,03-11-2023,0.15,3,82
2592785,Perfect location TO's Little Italy!,6893345,Christine,North York,Palmerston-Little Italy,43.65535,-79.42053,Private room,94,1,219,18-05-2024,1.8,3,61
2618025,2F Modern Bright Bachelor,9923100,Ed,Toronto,Church-Yonge Corridor,43.66667,-79.38137,Entire home/apt,80,28,106,01-06-2024,0.86,15,204
2666562,"Beautiful Suite, 21 min. to downtown by Go Train",13647990,Paul,Scarborough,Cliffcrest,43.73476,-79.23162,Private room,106,3,549,08-06-2024,4.5,2,187
2684516,Aberdeen Suite / Large Modern Bedroom Downtown,3982898,Andrew,Toronto,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,111,3,76,26-05-2024,0.67,3,71
2692019,Bright and modern at Yonge/Eglinton,13777341,Naz,Toronto,Mount Pleasant West,43.70423,-79.39533,Private room,89,28,45,03-02-2024,0.38,3,221
2721128,"Small, Sweet & Complete Suite",377846,Nick & Nena,Toronto,East End-Danforth,43.68361,-79.30568,Entire home/apt,61,28,97,14-01-2024,0.81,18,346
2736265,The heart of Yonge & Eglinton,13777341,Naz,Toronto,Mount Pleasant West,43.70883,-79.39419,Private room,77,28,37,24-04-2024,0.31,3,242
2746751,Vibrant downtown place,14052914,Alexandru,Toronto,Bay Street Corridor,43.66611,-79.38539,Entire home/apt,258,3,219,21-05-2024,1.79,1,58
2785516,Funky one-bedroom unit w/ Netflix,1007531,Julian & Joanna,Toronto,Corso Italia-Davenport,43.68103,-79.44764,Entire home/apt,110,28,61,03-03-2024,0.49,1,35
2817835,Zen Den - Kensington King Size Bed,14405518,Jordan,Toronto,Kensington-Chinatown,43.65031,-79.39959,Private room,129,4,319,21-05-2024,2.67,3,53
2855254,Newly renovated  1 Bedroom + Den in Leslieville,14596877,Aldines,Toronto,South Riverdale,43.66284,-79.33906,Entire home/apt,156,28,27,19-12-2022,0.25,1,50
2888365,"Cozy, Cool 2 Bedroom Little Italy",14761152,B,Toronto,Palmerston-Little Italy,43.66019,-79.41682,Entire home/apt,230,28,61,29-02-2024,0.5,10,172
2906218,Beautiful 1 Bedroom in Victorian Home!,14845797,Marty,North York,Kensington-Chinatown,43.6549,-79.4021,Entire home/apt,225,28,127,22-12-2023,1.08,1,252
2918244,CHARMING 3BR HOME W/FIREPLACE & PRIVATE YARD W/BBQ,1112766,Alexandra,Toronto,Corso Italia-Davenport,43.6786,-79.44612,Entire home/apt,149,28,85,09-04-2022,0.76,4,205
2930411,Close to everything,14963497,Jody,Toronto,Danforth,43.6836,-79.32604,Private room,250,28,7,06-08-2017,0.06,2,363
2969361,Tree top gem - Downtown Toronto,15150765,Phillip,Toronto,Moss Park,43.65822,-79.37251,Entire home/apt,170,2,151,27-05-2024,1.25,1,72
2988248,Luxe Life in  Little Italy Dwtn 3 bed Open Concept,14761152,B,Toronto,Palmerston-Little Italy,43.66026,-79.41657,Entire home/apt,370,28,81,29-07-2023,0.7,10,246
2988568,Grill Up Good Times In Little Italy 2 Bedroom,14761152,B,Toronto,Palmerston-Little Italy,43.65966,-79.41054,Entire home/apt,330,28,63,08-04-2023,0.56,10,329
2993831,Loft Living Little Italy Dwtn 3 Bedroom,14761152,B,Toronto,Palmerston-Little Italy,43.65968,-79.41054,Entire home/apt,360,28,84,22-12-2020,0.71,10,241
2997407,Loft Living  Little Italy Dwtn 2 bed 2 bath,14761152,B,Toronto,Palmerston-Little Italy,43.65966,-79.41058,Entire home/apt,293,28,91,29-05-2024,0.75,10,286
3001121,Garden Apartment Little Italy 2 Bdrm+Sofa Bed,14761152,B,Toronto,Palmerston-Little Italy,43.65966,-79.41058,Entire home/apt,350,28,56,21-08-2023,0.46,10,326
3001761,Perfect Pied A Terre Little Italy 1 Bdrm+Sofabed,14761152,B,Toronto,Palmerston-Little Italy,43.66021,-79.41672,Entire home/apt,125,28,54,23-05-2024,0.54,10,234
3031674,3 bdrm home in trendy family-friendly neighborhood,11627383,Bee,Toronto,South Riverdale,43.6617,-79.34963,Entire home/apt,350,60,20,12-11-2023,0.17,1,261
3162666,Cosy Queen W garden apt w/ parking,16044016,Elizabeth,Toronto,Niagara,43.64546,-79.40825,Entire home/apt,190,3,32,10-09-2023,0.3,1,14
3193902,Luxury 1 Bedroom @ Yonge & Bloor 6 Months Min stay,6739062,Toronto Condo,Toronto,Bay Street Corridor,43.66903,-79.38785,Entire home/apt,250,28,6,02-01-2016,0.05,2,365
3213607,"Trendy King/Queen West Studio, private entrance",8024143,Edward,Toronto,Niagara,43.64385,-79.40488,Private room,239,2,38,07-03-2024,0.32,1,89
3229123,☆☆☆☆☆  Modern 2bd/2bth Suite Downtown Toronto,11206244,Superhost,Toronto,Waterfront Communities-The Island,43.64368,-79.37722,Entire home/apt,160,30,33,24-03-2024,0.31,19,285
3229169,Nanny Suite,9330404,Stephanie & Samuel,Toronto,Junction Area,43.66258762,-79.48153751,Private room,84,28,72,07-12-2023,0.59,1,188
3258149,1 bdr condo next Liberty Village Long Term only,16306520,Nadia,Toronto,Little Portugal,43.64155,-79.42354,Entire home/apt,102,180,11,08-12-2015,0.09,2,365
3264728,The Loft / Lower Rate / Welcome Health Care worker,1170217,Frank,Toronto,Church-Yonge Corridor,43.66043,-79.37853,Private room,105,28,28,27-05-2023,0.25,2,304
3270314,Toronto High Park Apartment,1200367,Grace,Toronto,High Park North,43.65916,-79.46186,Entire home/apt,185,28,60,30-04-2023,0.5,4,314
3271579,Charming Century Home Close to Vibrant Shops,2224739,Liane,Toronto,High Park North,43.66011,-79.45902,Entire home/apt,449,3,117,19-08-2023,0.97,1,157
3282729,Little Italy - Apartment,16590728,Courtney,Toronto,Palmerston-Little Italy,43.6550255,-79.41994863,Private room,146,1,354,03-06-2024,2.96,3,16
3315154,**RENOVATED HERITAGE HOME - FREE PARKING!**,698055,Robert,Toronto,Cabbagetown-South St.James Town,43.66517,-79.368,Entire home/apt,99,28,451,18-09-2023,3.74,1,365
3329274,A perfect city get away.,1442525,Erin,Toronto,Dovercourt-Wallace Emerson-Junction,43.66592,-79.43116,Entire home/apt,300,4,36,01-07-2019,0.3,1,24
3339294,Large eclectic room in a Shared loft,13066292,Jose,Toronto,Little Portugal,43.64766,-79.43043,Private room,105,1,196,03-06-2024,1.62,11,327
3348401,"Spacious, charming 3 storey home in great ‘hood",16898206,Rory,York,Roncesvalles,43.64586,-79.44236,Entire home/apt,550,3,7,13-10-2019,0.07,1,158
3364609,South Beach Marina Townhomes,10088357,Bill,Toronto,Niagara,43.63515,-79.39953,Private room,80,30,67,06-10-2019,0.55,1,364
3400979,Basement Studio Apt in Trendy area!,13066292,Jose,Toronto,Little Portugal,43.64829,-79.43211,Entire home/apt,64,28,169,15-04-2024,1.47,11,284
3402217,Private Bsmt Studio Apartment w/Separate Entrance,17158005,Chris,Toronto,Morningside,43.78686142,-79.20543671,Entire home/apt,68,28,28,11-03-2024,0.39,1,267
3425643,Modern Bachelor - A downtown oasis!,17267972,Wei Li,Toronto,Cabbagetown-South St.James Town,43.66547,-79.37591,Entire home/apt,125,29,42,11-08-2023,0.35,2,258
3433957,A garden in the heart of the city in historic apt,17306531,David,Toronto,Rosedale-Moore Park,43.6725,-79.38633,Private room,110,30,2,02-04-2017,0.02,1,88
3441579,Midtown Toronto Ravine Oasis,6023215,Sheila,Toronto,Bedford Park-Nortown,43.71848,-79.41543,Entire home/apt,295,28,25,14-05-2022,0.22,1,269
3442271,Modern Downtown Condo on King West,9666005,Ethan,Toronto,Niagara,43.64292,-79.40328,Entire home/apt,150,30,70,07-03-2024,0.6,2,58
3494354,Cosy condo in the Landmark Yorkville Prince Arthur,13605224,Matthew,North York,Annex,43.67051,-79.39618,Entire home/apt,246,30,0,,,1,365
3544176,"Stunning, Splendid, Dupont Subway, Uni of Toronto",11078981,Priscilla,Toronto,Casa Loma,43.67608,-79.40825,Entire home/apt,130,28,2,19-12-2023,0.21,3,255
3594503,Bsmt Apt-  Close 2 Don Mills & Eglinton,1854872,Nadarajah,Toronto,Flemingdon Park,43.72125,-79.33625,Private room,90,30,13,02-12-2023,0.11,5,161
3604779,Park View Downtown Apartment,18164545,Tetyana,Toronto,Kensington-Chinatown,43.64968872,-79.4037323,Entire home/apt,357,1,35,28-05-2024,0.65,1,28
3636663,Fully Equipped 2-BR Condo in DT Toronto,785826,Sky View,Toronto,Waterfront Communities-The Island,43.64414978,-79.38908386,Entire home/apt,138,28,10,25-12-2019,0.09,74,131
3653931,"Comfy & Spacious, Fast Wifi, Close to Hospitals",18483787,Kylie,Toronto,University,43.65948,-79.39477,Private room,104,1,177,31-05-2024,2.05,3,14
3663617,"Large downtown room, walking distance to transit!",9349836,Sarah,Toronto,Dufferin Grove,43.65529,-79.43797,Private room,81,3,182,06-06-2024,1.52,1,99
3667589,Explore Downtown Toronto in Style (Dundas Square),18602771,Stanley,York,Church-Yonge Corridor,43.654625,-79.379074,Entire home/apt,88,28,158,24-04-2024,1.32,1,215
3688648,Furnished Downtown Studio Suite 4,304551,Kintoo,North York,Palmerston-Little Italy,43.66088,-79.40969,Entire home/apt,60,180,8,31-12-2023,0.07,8,284
3703115,Designer Penthouse with Grand Piano & Lake Views,4119982,Justin,Toronto,Waterfront Communities-The Island,43.64464,-79.39285,Entire home/apt,706,2,379,10-06-2024,3.19,1,227
3717620,Paradise accomodation,18507875,The Best,Toronto,Waterfront Communities-The Island,43.64101,-79.37647,Entire home/apt,364,365,108,13-10-2019,0.9,1,248
3767719,Apt Suite 10-min Walk to GO Train TTC Lake Toronto,19293149,Katherine,Toronto,Mimico (includes Humber Bay Shores),43.61178,-79.49503,Entire home/apt,129,28,93,21-09-2019,0.78,3,363
3773198,One-bedroom loft on Ossington ave,10731800,Yury,Toronto,Trinity-Bellwoods,43.64623,-79.42045,Entire home/apt,145,28,37,27-06-2022,0.39,1,161
3802093,Charming Lane House in Little Italy,19532948,Cher,Toronto,Palmerston-Little Italy,43.65723,-79.41049,Entire home/apt,140,28,243,11-02-2019,2.04,1,268
3832790,Cozy Midtown Guest Suite,3583058,Bibian,Toronto,Mount Pleasant East,43.70600324,-79.38396179,Entire home/apt,140,2,61,19-05-2024,0.51,1,138
3833838,Great room in beautiful house,9423995,Ruth,Toronto,Lawrence Park North,43.72945,-79.41041,Private room,259,28,50,15-09-2019,0.42,2,365
3852422,1+Den Luxury Condo,16594320,Murray & Harry,Toronto,Cabbagetown-South St.James Town,43.66625,-79.37747,Entire home/apt,115,30,217,31-05-2024,1.82,2,316
3864721,Loft Bedroom in Modern Home,10022956,John,Toronto,Danforth East York,43.69146,-79.31616,Private room,90,2,118,27-05-2024,0.99,1,91
3869807,Downtown Queen St. W Loft w Parking,19984389,Mike,East York,South Parkdale,43.64069,-79.4238,Entire home/apt,99,28,51,11-03-2024,0.46,2,147
3870028,"Bright, spacious studio",19985328,Christopher,Toronto,Bridle Path-Sunnybrook-York Mills,43.71155,-79.38542,Private room,79,4,165,01-06-2024,1.59,1,98
3880929,Absolutely perfect location,9423995,Ruth,Toronto,Lawrence Park North,43.73056,-79.40906,Private room,182,28,38,13-09-2019,0.34,2,365
3922966,Cozy DT Condo for Two,6563454,Michael,Toronto,Niagara,43.63771,-79.40435,Entire home/apt,255,2,31,04-06-2024,4.19,1,50
3923307,Beaches Suite Between Queen St. and The Boardwalk,20323579,Robert,North York,The Beaches,43.67048,-79.2957,Entire home/apt,100,28,79,17-02-2024,0.67,1,264
3924298,Queen St West world’s coolest site,20327820,Nathalia,Toronto,Niagara,43.64573,-79.41044,Shared room,156,2,68,19-05-2024,0.57,2,310
3924719,Kensington and The Deep Blue Sea,14405518,Jordan,Toronto,Kensington-Chinatown,43.64913,-79.4015,Private room,120,4,194,29-04-2024,1.63,3,81
3932510,Apartment in the Heart of Toronto,20374225,Cole,Toronto,South Riverdale,43.66880798,-79.33400726,Entire home/apt,78,28,226,13-05-2024,1.93,2,270
3932792,Beautiful Downtown Apartment,19300565,Akaash & Bethany,Etobicoke,Cabbagetown-South St.James Town,43.66538,-79.37773,Entire home/apt,400,28,119,07-01-2022,1.08,3,365
3939840,Private Guest Suite 1,6969076,Darren,Toronto,South Riverdale,43.66655,-79.33126,Private room,125,2,514,02-06-2024,4.31,3,0
